!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible	!SBML:reaction:id
sbtabreact1240	C01647 + C00002 + C00073 <=> C00020 + C02430 + C00013	R03659		testGeneSymbol1240	False	sbtabreact1240
sbtabreact1241	C00081 + C00085 <=> C00104 + C00354	R00770		testGeneSymbol1241	True	sbtabreact1241
sbtabreact1242	C01051 <=> C03263 + C00011	R03197		testGeneSymbol1242	True	sbtabreact1242
sbtabreact1243	C05125 + C15972 <=> C00068 + C16255	R03270		testGeneSymbol1243	False	sbtabreact1243
sbtabreact1244	C00315 + C00003 <=> C00080 + C00004 + C15853	R07477		testGeneSymbol1244	True	sbtabreact1244
sbtabreact1245	C02972 + C00003 <=> C02051 + C00080 + C00004	R03815		testGeneSymbol1245	False	sbtabreact1245
sbtabreact1246	C00080 + C00704 <=> C00007 + C00027	R00275		testGeneSymbol1246	True	sbtabreact1246
sbtabreact1247	C00010 + C00222 + C00003 <=> C00080 + C00004 + C00024 + C00011	R00705		testGeneSymbol1247	True	sbtabreact1247
sbtabreact1248	C00007 + C00080 + C00005 + C00077 <=> C00006 + C00001 + C20850	R10789		testGeneSymbol1248	True	sbtabreact1248
sbtabreact1249	C00365 + C00143 <=> C00415 + C00364	R02101		testGeneSymbol1249	True	sbtabreact1249
sbtabreact1250	C01641 + C00002 + C00025 <=> C00020 + C00013 + C02987	R05578		testGeneSymbol1250	True	sbtabreact1250
sbtabreact1251	C00001 + C06124 <=> C00009 + C00319	R06521		testGeneSymbol1251	False	sbtabreact1251
sbtabreact1252	C00354 + C00001 <=> C00009 + C00085	R00762		testGeneSymbol1252	True	sbtabreact1252
sbtabreact1253	C05382 + C00118 <=> C00279 + C05345	R01827		testGeneSymbol1253	True	sbtabreact1253
sbtabreact1254	C00093 + C00031 <=> C00116 + C00092	R00850		testGeneSymbol1254	True	sbtabreact1254
sbtabreact1255	C00422 + C00001 <=> C00165 + C00060	R01369		testGeneSymbol1255	True	sbtabreact1255
sbtabreact1256	C00475 + C00002 <=> C00008 + C00055	R00513		testGeneSymbol1256	True	sbtabreact1256
sbtabreact1257	C00001 + C01081 <=> C00009 + C00378	R02135		testGeneSymbol1257	False	sbtabreact1257
sbtabreact1258	C00463 + C00065 <=> C00078 + C00001	R00674		testGeneSymbol1258	True	sbtabreact1258
sbtabreact1259	C01100 + C00001 <=> C00009 + C00860	R03013		testGeneSymbol1259	True	sbtabreact1259
sbtabreact1260	C00080 + C01417 + C00288 <=> C00014 + C00011	R10079		testGeneSymbol1260	True	sbtabreact1260
sbtabreact1261	C00123 + C01645 + C00002 <=> C00020 + C02047 + C00013	R03657		testGeneSymbol1261	False	sbtabreact1261
sbtabreact1262	C02191 + C14818 <=> C00032 + C00080	R00310		testGeneSymbol1262	True	sbtabreact1262
sbtabreact1263	C02737 <=> C00350 + C00011	R02055		testGeneSymbol1263	False	sbtabreact1263
sbtabreact1264	C14787 + C00051 <=> C14792	R07004		testGeneSymbol1264	True	sbtabreact1264
sbtabreact1265	C00868 <=> C02764	R03020		testGeneSymbol1265	True	sbtabreact1265
sbtabreact1266	C00022 + C00063 <=> C00112 + C00074	R00572		testGeneSymbol1266	True	sbtabreact1266
sbtabreact1267	C01185 + C00002 <=> C00857 + C00013	R03005		testGeneSymbol1267	True	sbtabreact1267
sbtabreact1268	C00117 <=> C00199	R01056		testGeneSymbol1268	True	sbtabreact1268
sbtabreact1269	C01302 <=> C03506 + C00001 + C00011	R03508		testGeneSymbol1269	True	sbtabreact1269
sbtabreact1270	C00007 + C00080 + C00005 + C00328 <=> C03227 + C00006 + C00001	R01960		testGeneSymbol1270	True	sbtabreact1270
sbtabreact1271	C00021 + C00001 <=> C00212 + C00155	R00192		testGeneSymbol1271	True	sbtabreact1271
sbtabreact1272	C02051 + C00037 <=> C01242 + C00011	R03425		testGeneSymbol1272	True	sbtabreact1272
sbtabreact1273	C00365 + C00002 <=> C00008 + C01346	R02098		testGeneSymbol1273	True	sbtabreact1273
sbtabreact1274	C00001 + C00492 <=> C00089 + C00124	R06070		testGeneSymbol1274	True	sbtabreact1274
sbtabreact1275	C05382 + C00118 <=> C00279 + C00085	R08575		testGeneSymbol1275	True	sbtabreact1275
sbtabreact1276	C00003 + C05749 <=> C00080 + C00004 + C05748	R04955		testGeneSymbol1276	True	sbtabreact1276
sbtabreact1277	C00020 + C00001 <=> C00130 + C00014	R00181		testGeneSymbol1277	True	sbtabreact1277
sbtabreact1278	C00319 + C00040 <=> C00010 + C00195	R01496		testGeneSymbol1278	False	sbtabreact1278
sbtabreact1279	C00123 + C00026 <=> C00233 + C00025	R01090		testGeneSymbol1279	True	sbtabreact1279
sbtabreact1280	C00001 + C00037 + C00143 <=> C00101 + C00065	R00945		testGeneSymbol1280	True	sbtabreact1280
sbtabreact1281	C01300 + C00002 <=> C04807 + C00020	R03503		testGeneSymbol1281	True	sbtabreact1281
sbtabreact1282	C01143 + C00002 <=> C00129 + C00009 + C00008 + C00011	R01121		testGeneSymbol1282	True	sbtabreact1282
sbtabreact1283	C00044 + C00636 <=> C00013 + C00096	R00885		testGeneSymbol1283	True	sbtabreact1283
sbtabreact1284	C02741 + C00001 <=> C04896	R04037		testGeneSymbol1284	True	sbtabreact1284
sbtabreact1285	C00026 + C15972 <=> C16254 + C00011	R01700		testGeneSymbol1285	True	sbtabreact1285
sbtabreact1286	C18239 + C17023 <=> C05924	R09395		testGeneSymbol1286	True	sbtabreact1286
sbtabreact1287	C05125 + C00109 <=> C00068 + C06006	R04673		testGeneSymbol1287	True	sbtabreact1287
sbtabreact1288	C00003 + C00001 + C01165 <=> C00080 + C00004 + C00025	R00245		testGeneSymbol1288	True	sbtabreact1288
sbtabreact1289	C00007 + C00080 + C00005 + C11509 <=> C00006 + C04840 + C00001	R05738		testGeneSymbol1289	True	sbtabreact1289
sbtabreact1290	C00208 + C00001 <=> C00267	R06084		testGeneSymbol1290	True	sbtabreact1290
sbtabreact1291	C01640 + C00064 + C00002 <=> C00020 + C00013 + C02282	R03652		testGeneSymbol1291	True	sbtabreact1291
sbtabreact1292	C00163 + C00002 <=> C05983 + C00013	R01354		testGeneSymbol1292	True	sbtabreact1292
sbtabreact1293	C00019 + C02188 <=> C05544 + C00021	R03875		testGeneSymbol1293	False	sbtabreact1293
sbtabreact1294	C00352 + C00001 <=> C00014 + C00085	R00765		testGeneSymbol1294	False	sbtabreact1294
sbtabreact1295	C00010 + C00033 + C00002 <=> C00020 + C00013 + C00024	R00235		testGeneSymbol1295	True	sbtabreact1295
sbtabreact1296	C00022 + C00109 <=> C06006 + C00011	R08648		testGeneSymbol1296	True	sbtabreact1296
sbtabreact1297	C00002 + C00361 <=> C00286 + C00008	R01857		testGeneSymbol1297	True	sbtabreact1297
sbtabreact1298	C00673 <=> C00084 + C00118	R01066		testGeneSymbol1298	True	sbtabreact1298
sbtabreact1299	C00065 + C03506 <=> C00078 + C00001 + C00118	R02722		testGeneSymbol1299	True	sbtabreact1299
sbtabreact1300	C02038 + C02593 <=> C00010 + C03881	R03992		testGeneSymbol1300	True	sbtabreact1300
sbtabreact1301	C00882 + C00002 <=> C00010 + C00008	R00130		testGeneSymbol1301	True	sbtabreact1301
sbtabreact1302	C00044 + C00299 <=> C00105 + C00035	R00968		testGeneSymbol1302	True	sbtabreact1302
sbtabreact1303	C00007 + C00080 + C00005 + C17561 <=> C00006 + C17562 + C00001	R08775		testGeneSymbol1303	True	sbtabreact1303
sbtabreact1304	C00390 + C00003 <=> C00080 + C00004 + C00399	R02163		testGeneSymbol1304	True	sbtabreact1304
sbtabreact1305	C02094 <=> C05432	R03823		testGeneSymbol1305	True	sbtabreact1305
sbtabreact1306	C00286 + C00475 <=> C00055 + C00361	R02091		testGeneSymbol1306	True	sbtabreact1306
sbtabreact1307	C00149 <=> C00122 + C00001	R01082		testGeneSymbol1307	True	sbtabreact1307
sbtabreact1308	C00014 + C00002 + C00025 <=> C00009 + C00008 + C00064	R00253		testGeneSymbol1308	True	sbtabreact1308
sbtabreact1309	C00003 + C00051 <=> C00127 + C00080 + C00004	R00094		testGeneSymbol1309	True	sbtabreact1309
sbtabreact1310	C04618 + C00006 <=> C00080 + C05744 + C00005	R04533		testGeneSymbol1310	True	sbtabreact1310
sbtabreact1311	C00364 + C00002 <=> C00008 + C00363	R02094		testGeneSymbol1311	True	sbtabreact1311
sbtabreact1312	C00022 + C00201 <=> C00074 + C00454	R02320		testGeneSymbol1312	True	sbtabreact1312
sbtabreact1313	C00243 + C00001 <=> C00124 + C00267	R06098		testGeneSymbol1313	True	sbtabreact1313
sbtabreact1314	C05757 + C00006 <=> C00080 + C05756 + C00005	R04964		testGeneSymbol1314	True	sbtabreact1314
sbtabreact1315	C15811 + C00097 <=> C15812 + C00041	R07460		testGeneSymbol1315	True	sbtabreact1315
sbtabreact1316	C00006 + C05167 + C00001 <=> C00080 + C00005 + C00161 + C00014	R00146		testGeneSymbol1316	True	sbtabreact1316
sbtabreact1317	C01031 + C00001 <=> C00058 + C00051	R00527		testGeneSymbol1317	True	sbtabreact1317
sbtabreact1318	C04823 <=> C04677 + C00122	R04559		testGeneSymbol1318	True	sbtabreact1318
sbtabreact1319	C00006 + C00114 <=> C00080 + C00005 + C00576	R08558		testGeneSymbol1319	True	sbtabreact1319
sbtabreact1320	C00002 + C01644 + C00407 <=> C00020 + C03127 + C00013	R03656		testGeneSymbol1320	False	sbtabreact1320
sbtabreact1321	C06006 <=> C14463	R05069		testGeneSymbol1321	True	sbtabreact1321
sbtabreact1322	C00081 + C01097 <=> C00104 + C03785	R03239		testGeneSymbol1322	True	sbtabreact1322
sbtabreact1323	C01185 + C00013 + C00011 <=> C03722 + C00119	R03348		testGeneSymbol1323	True	sbtabreact1323
sbtabreact1324	C00243 + C00001 <=> C00124 + C00267	R01678		testGeneSymbol1324	True	sbtabreact1324
sbtabreact1325	C00068 + C05382 <=> C00117 + C13378	R06863		testGeneSymbol1325	True	sbtabreact1325
sbtabreact1326	C00007 + C00080 + C00004 + C04530 <=> C00003 + C04814 + C00001	R04501		testGeneSymbol1326	True	sbtabreact1326
sbtabreact1327	C00080 + C00005 + C16216 <=> C00006 + C16217	R07759		testGeneSymbol1327	False	sbtabreact1327
sbtabreact1328	C01639 + C00002 + C00097 <=> C00020 + C03125 + C00013	R03650		testGeneSymbol1328	False	sbtabreact1328
sbtabreact1329	C00130 + C00001 <=> C04734	R01127		testGeneSymbol1329	True	sbtabreact1329
sbtabreact1330	C00010 + C00006 + C00418 <=> C00356 + C00080 + C00005	R02082		testGeneSymbol1330	True	sbtabreact1330
sbtabreact1331	C06010 + C00011 <=> C00022	R00226		testGeneSymbol1331	True	sbtabreact1331
sbtabreact1332	C00984 + C00002 <=> C00008 + C00446	R01092		testGeneSymbol1332	True	sbtabreact1332
sbtabreact1333	C01640 + C00002 + C00025 <=> C00020 + C00013 + C06112	R03651		testGeneSymbol1333	True	sbtabreact1333
sbtabreact1334	C00117 + C00064 + C00118 <=> C00009 + C00018 + C00001 + C00025	R10089		testGeneSymbol1334	True	sbtabreact1334
sbtabreact1335	C00026 + C00099 <=> C00222 + C00025	R00908		testGeneSymbol1335	True	sbtabreact1335
sbtabreact1336	C04233 + C00001 <=> C00162 + C00670	R02747		testGeneSymbol1336	False	sbtabreact1336
sbtabreact1337	C00195 + C00001 <=> C00319 + C00060	R01493		testGeneSymbol1337	True	sbtabreact1337
sbtabreact1338	C00279 + C00001 + C00074 <=> C00009 + C04691	R01826		testGeneSymbol1338	True	sbtabreact1338
sbtabreact1339	C00354 <=> C00111 + C00118	R01068		testGeneSymbol1339	True	sbtabreact1339
sbtabreact1340	C12126 + C00001 <=> C00162 + C00836	R06518		testGeneSymbol1340	False	sbtabreact1340
sbtabreact1341	C00641 + C00865 <=> C06254 + C00422	R05333		testGeneSymbol1341	False	sbtabreact1341
sbtabreact1342	C00010 + C02504 <=> C00141 + C00001 + C00024	R01213		testGeneSymbol1342	True	sbtabreact1342
sbtabreact1343	C01209 + C03939 <=> C05744 + C00229 + C00011	R04355		testGeneSymbol1343	True	sbtabreact1343
sbtabreact1344	C00343 + C00001 + C00073 <=> C00342 + C15999	R07606		testGeneSymbol1344	True	sbtabreact1344
sbtabreact1345	C00006 + C04688 <=> C05759 + C00080 + C00005	R04566		testGeneSymbol1345	True	sbtabreact1345
sbtabreact1346	C00019 + C05803 <=> C00021 + C05804	R04983		testGeneSymbol1346	True	sbtabreact1346
sbtabreact1347	C04146 + C00156 <=> C00013 + C05809	R05615		testGeneSymbol1347	True	sbtabreact1347
sbtabreact1348	C00632 + C00007 <=> C04409	R02665		testGeneSymbol1348	True	sbtabreact1348
sbtabreact1349	C04272 <=> C00141 + C00001	R04441		testGeneSymbol1349	True	sbtabreact1349
sbtabreact1350	C03862 + C02189 <=> C02863 + C00110	R04072		testGeneSymbol1350	True	sbtabreact1350
sbtabreact1351	C03227 + C00026 <=> C05645 + C00025	R04171		testGeneSymbol1351	False	sbtabreact1351
sbtabreact1352	C00101 + C00003 + C00037 <=> C00080 + C00004 + C00014 + C00011 + C00143	R01221		testGeneSymbol1352	True	sbtabreact1352
sbtabreact1353	C00353 <=> C03427 + C00013	R02065		testGeneSymbol1353	True	sbtabreact1353
sbtabreact1354	C00668 <=> C05345	R02740		testGeneSymbol1354	True	sbtabreact1354
sbtabreact1355	C00019 + C04441 <=> C00021 + C01573	R10306		testGeneSymbol1355	True	sbtabreact1355
sbtabreact1356	C01269 <=> C00009 + C00251	R01714		testGeneSymbol1356	True	sbtabreact1356
sbtabreact1357	C06126 + C00001 <=> C02686 + C00124	R04019		testGeneSymbol1357	False	sbtabreact1357
sbtabreact1358	C00044 <=> C00942 + C00013	R00434		testGeneSymbol1358	False	sbtabreact1358
sbtabreact1359	C00243 + C00001 <=> C00031 + C00124	R01100		testGeneSymbol1359	True	sbtabreact1359
sbtabreact1360	C00127 + C00080 + C00005 <=> C00006 + C00051	R00115		testGeneSymbol1360	False	sbtabreact1360
sbtabreact1361	C00014 + C00075 + C00002 <=> C00009 + C00008 + C00063	R00571		testGeneSymbol1361	True	sbtabreact1361
sbtabreact1362	C05382 + C00002 <=> C00008 + C00447	R01843		testGeneSymbol1362	True	sbtabreact1362
sbtabreact1363	C03862 + C05864 <=> C00420 + C00110	R06258		testGeneSymbol1363	True	sbtabreact1363
sbtabreact1364	C00010 + C05993 <=> C00020 + C00024	R00236		testGeneSymbol1364	True	sbtabreact1364
sbtabreact1365	C05432 <=> C05435	R05341		testGeneSymbol1365	True	sbtabreact1365
sbtabreact1366	C00475 + C00001 <=> C00014 + C00299	R01878		testGeneSymbol1366	True	sbtabreact1366
sbtabreact1367	C00130 + C00044 + C00049 <=> C00009 + C03794 + C00035	R01135		testGeneSymbol1367	True	sbtabreact1367
sbtabreact1368	C00007 + C00026 + C05545 <=> C00067 + C00042 + C02188 + C00011	R10056		testGeneSymbol1368	True	sbtabreact1368
sbtabreact1369	C15972 + C00322 <=> C06157 + C00011	R01940		testGeneSymbol1369	True	sbtabreact1369
sbtabreact1370	C00224 + C00002 <=> C00008 + C00053	R00509		testGeneSymbol1370	False	sbtabreact1370
sbtabreact1371	C00006 + C04633 <=> C00080 + C00005 + C05762	R04543		testGeneSymbol1371	True	sbtabreact1371
sbtabreact1372	C00006 + C05752 <=> C00080 + C00005 + C05751	R04959		testGeneSymbol1372	True	sbtabreact1372
sbtabreact1373	C00461 + C00001 <=> C00033 + C00734	R06241		testGeneSymbol1373	True	sbtabreact1373
sbtabreact1374	C16240 + C16239 <=> C00229 + C16237	R07769		testGeneSymbol1374	True	sbtabreact1374
sbtabreact1375	C00199 <=> C00058 + C15556	R07281		testGeneSymbol1375	True	sbtabreact1375
sbtabreact1376	C00068 + C00900 <=> C00022 + C05125	R03050		testGeneSymbol1376	True	sbtabreact1376
sbtabreact1377	C00010 + C00006 + C00222 <=> C00080 + C00005 + C00024 + C00011	R00706		testGeneSymbol1377	True	sbtabreact1377
sbtabreact1378	C00007 + C00366 + C00001 <=> C11821 + C00027	R02106		testGeneSymbol1378	False	sbtabreact1378
sbtabreact1379	C00077 <=> C00134 + C00011	R00670		testGeneSymbol1379	True	sbtabreact1379
sbtabreact1380	C00043 + C04500 <=> C00015 + C04537	R04494		testGeneSymbol1380	True	sbtabreact1380
sbtabreact1381	C01636 + C00002 + C00062 <=> C00020 + C02163 + C00013	R03646		testGeneSymbol1381	False	sbtabreact1381
sbtabreact1382	C00064 + C00085 <=> C00352 + C00025	R00768		testGeneSymbol1382	True	sbtabreact1382
sbtabreact1383	C00055 + C00002 <=> C00008 + C00112	R00512		testGeneSymbol1383	True	sbtabreact1383
sbtabreact1384	C00337 + C00001 <=> C00438	R01993		testGeneSymbol1384	True	sbtabreact1384
sbtabreact1385	C19848 + C06232 <=> C00020 + C18237 + C00001	R09735		testGeneSymbol1385	True	sbtabreact1385
sbtabreact1386	C05431 <=> C05434	R04801		testGeneSymbol1386	False	sbtabreact1386
sbtabreact1387	C00006 + C00311 <=> C00080 + C00005 + C05379	R01899		testGeneSymbol1387	True	sbtabreact1387
sbtabreact1388	C03103 <=> C08249	R00034		testGeneSymbol1388	True	sbtabreact1388
sbtabreact1389	C00415 + C00003 <=> C00080 + C00004 + C00504	R02235		testGeneSymbol1389	True	sbtabreact1389
sbtabreact1390	C04748 + C00001 <=> C04506 + C00132	R09846		testGeneSymbol1390	False	sbtabreact1390
sbtabreact1391	C00003 + C02463 <=> C00080 + C00004 + C05778	R03947		testGeneSymbol1391	True	sbtabreact1391
sbtabreact1392	C00099 <=> C03722	R00915		testGeneSymbol1392	True	sbtabreact1392
sbtabreact1393	C00003 + C05761 <=> C05760 + C00080 + C00004	R04966		testGeneSymbol1393	True	sbtabreact1393
sbtabreact1394	C00197 + C00002 <=> C00236 + C00008	R01512		testGeneSymbol1394	True	sbtabreact1394
sbtabreact1395	C00007 + C00080 + C00126 <=> C00125 + C00001	R00081		testGeneSymbol1395	True	sbtabreact1395
sbtabreact1396	C00022 + C00079 <=> C00166 + C00041	R00692		testGeneSymbol1396	True	sbtabreact1396
sbtabreact1397	C00010 + C00416 <=> C00681 + C00040	R02241		testGeneSymbol1397	True	sbtabreact1397
sbtabreact1398	C04272 + C00006 <=> C00080 + C00005 + C06010	R04439		testGeneSymbol1398	True	sbtabreact1398
sbtabreact1399	C04253 + C00527 <=> C04570 + C02411	R10074		testGeneSymbol1399	True	sbtabreact1399
sbtabreact1400	C00206 + C00002 <=> C00008 + C00131	R01137		testGeneSymbol1400	True	sbtabreact1400
sbtabreact1401	C04327 + C04752 <=> C00013 + C01081	R03223		testGeneSymbol1401	True	sbtabreact1401
sbtabreact1402	C00001 + C00562 <=> C00009 + C00017	R00164		testGeneSymbol1402	True	sbtabreact1402
sbtabreact1403	C03023 + C00343 + C00001 <=> C00342 + C03895	R04120		testGeneSymbol1403	True	sbtabreact1403
sbtabreact1404	C00022 + C00002 <=> C00008 + C00074	R00200		testGeneSymbol1404	True	sbtabreact1404
sbtabreact1405	C00027 + C00132 <=> C00067 + C00001	R00602		testGeneSymbol1405	True	sbtabreact1405
sbtabreact1406	C00149 + C00003 <=> C00080 + C00004 + C00036	R00342		testGeneSymbol1406	True	sbtabreact1406
sbtabreact1407	C00001 + C01083 <=> C00031	R00010		testGeneSymbol1407	True	sbtabreact1407
sbtabreact1408	C00002 + C00049 <=> C00008 + C03082	R00480		testGeneSymbol1408	True	sbtabreact1408
sbtabreact1409	C00010 + C05764 <=> C00154 + C00229	R10700		testGeneSymbol1409	True	sbtabreact1409
sbtabreact1410	C00033 + C00002 <=> C05993 + C00013	R00316		testGeneSymbol1410	True	sbtabreact1410
sbtabreact1411	C02504 <=> C04411	R10170		testGeneSymbol1411	False	sbtabreact1411
sbtabreact1412	C00009 + C00006 + C01165 <=> C03287 + C00080 + C00005	R03313		testGeneSymbol1412	True	sbtabreact1412
sbtabreact1413	C00093 + C00003 <=> C00080 + C00004 + C00111	R00842		testGeneSymbol1413	True	sbtabreact1413
sbtabreact1414	C00019 + C01241 <=> C00021 + C04308	R03424		testGeneSymbol1414	True	sbtabreact1414
sbtabreact1415	C00051 + C00001 <=> C01419 + C00025	R00494		testGeneSymbol1415	True	sbtabreact1415
sbtabreact1416	C00003 + C00263 <=> C00441 + C00080 + C00004	R01773		testGeneSymbol1416	True	sbtabreact1416
sbtabreact1417	C00154 + C00083 <=> C00010 + C16216 + C00011	R07758		testGeneSymbol1417	False	sbtabreact1417
sbtabreact1418	C00152 + C01637 + C00002 <=> C00020 + C03402 + C00013	R03648		testGeneSymbol1418	False	sbtabreact1418
sbtabreact1419	C00103 + C00075 <=> C00029 + C00013	R00289		testGeneSymbol1419	True	sbtabreact1419
sbtabreact1420	C00022 + C00081 <=> C00104 + C00074	R00724		testGeneSymbol1420	True	sbtabreact1420
sbtabreact1421	C01251 <=> C04002 + C00001	R03444		testGeneSymbol1421	True	sbtabreact1421
sbtabreact1422	C00445 + C00001 <=> C00080 + C00234	R01655		testGeneSymbol1422	True	sbtabreact1422
sbtabreact1423	C04896 <=> C04916	R04640		testGeneSymbol1423	True	sbtabreact1423
sbtabreact1424	C01077 + C00283 <=> C00033 + C00155	R01287		testGeneSymbol1424	True	sbtabreact1424
sbtabreact1425	C04807 + C00568 <=> C00013 + C00921	R03067		testGeneSymbol1425	True	sbtabreact1425
sbtabreact1426	C01293 + C00001 <=> C00009 + C01256	R03450		testGeneSymbol1426	True	sbtabreact1426
sbtabreact1427	C00185 + C00001 <=> C00221	R00026		testGeneSymbol1427	True	sbtabreact1427
sbtabreact1428	C00002 + C00455 <=> C00003 + C00013	R00137		testGeneSymbol1428	True	sbtabreact1428
sbtabreact1429	C00002 + C00705 <=> C00008 + C00458	R02326		testGeneSymbol1429	True	sbtabreact1429
sbtabreact1430	C00003 + C00001 + C03912 <=> C00080 + C00004 + C00025	R00707		testGeneSymbol1430	True	sbtabreact1430
sbtabreact1431	C00006 + C05223 <=> C05758 + C00080 + C00005	R04725		testGeneSymbol1431	True	sbtabreact1431
sbtabreact1432	C00029 + C00446 <=> C00103 + C00052	R00955		testGeneSymbol1432	True	sbtabreact1432
sbtabreact1433	C01867 + C00002 <=> C00008 + C03157	R03744		testGeneSymbol1433	True	sbtabreact1433
sbtabreact1434	C00668 + C00029 <=> C00689 + C00015	R02737		testGeneSymbol1434	True	sbtabreact1434
sbtabreact1435	C00091 + C00037 <=> C00010 + C00011 + C00430	R00830		testGeneSymbol1435	True	sbtabreact1435
sbtabreact1436	C04039 <=> C00141 + C00001	R01209		testGeneSymbol1436	False	sbtabreact1436
sbtabreact1437	C00008 + C00169 <=> C01563 + C00002	R01395		testGeneSymbol1437	False	sbtabreact1437
sbtabreact1438	C00101 + C00003 <=> C00415 + C00080 + C00004	R00936		testGeneSymbol1438	True	sbtabreact1438
sbtabreact1439	C00857 + C00001 <=> C01185 + C00020	R03004		testGeneSymbol1439	False	sbtabreact1439
sbtabreact1440	C00002 + C00288 <=> C00008 + C20969	R10948		testGeneSymbol1440	True	sbtabreact1440
sbtabreact1441	C00029 + C00110 <=> C01246 + C00015	R01005		testGeneSymbol1441	False	sbtabreact1441
sbtabreact1442	C04619 <=> C05754 + C00001	R04535		testGeneSymbol1442	True	sbtabreact1442
sbtabreact1443	C00184 + C00002 <=> C00008 + C00111	R01011		testGeneSymbol1443	True	sbtabreact1443
sbtabreact1444	C00475 + C00458 <=> C00055 + C00705	R02371		testGeneSymbol1444	True	sbtabreact1444
sbtabreact1445	C00016 + C00100 <=> C00894 + C01352	R00924		testGeneSymbol1445	True	sbtabreact1445
