!!SBtab	SBtabVersion=’1.0’	TableType=’Reaction’	TableName=’K. brasiliensis SBTab Reaction Table’
!ID	!ReactionFormula	!Identifiers:kegg.reaction	!Identifiers:biocyc	!Gene:Symbol	!IsReversible
sbtabreact841	C00118 + C00006 + C00001 <=> C00080 + C00197 + C00005		_1__46__2__46__1__46__9__45__RXN	testGeneSymbol841	False
sbtabreact842	C00510 + C00005 + C00080 <=> C02050 + C00006		_1__46__14__46__19__46__6__45__RXN	testGeneSymbol842	False
sbtabreact843	C02050 + C00001 <=> C00080 + C01595 + C00010		LINOLEOYL__45__COA__45__HYDROLASE__45__RXN	testGeneSymbol843	False
sbtabreact844	C00448 + C00129 <=> C00013 + C01230		Hexaprenyl__45__Diphosphate__45__Biosynthesis__45__RXN	testGeneSymbol844	False
sbtabreact845	C03035 + C00001 <=> C00080 + C06427 + C00010		GAMMA_LINOLENOYL__45__COA__45__HYDROLASE__45__RXN	testGeneSymbol845	False
sbtabreact846	C00266 + C00001 + C00003 <=> C00160 + C00004 + C00080		GLYCOLALDEHYDE_DEHYDROGENASE_RXN	testGeneSymbol846	False
sbtabreact847	C00125 + C00390 <=> C17568 + C00126		Ubiquinol_Cytochrome_C_Reductase_RXN	testGeneSymbol847	False
sbtabreact848	C00007 + C00126 <=> C00001 + C00125		Cytochrome_C_Oxidase_RXN	testGeneSymbol848	False
sbtabreact849	C15973 + C00527 <=> C00010 + C06157	R02571		testGeneSymbol849	True
sbtabreact850	C00003 + C00001 <=> C00020 + C00455	R00103		testGeneSymbol850	False
sbtabreact851	C00714 + C00001 <=> C00470 + C00132	R02362		testGeneSymbol851	True
sbtabreact852	C00002 + C00025 + C00097 <=> C00009 + C00008 + C00669	R00894		testGeneSymbol852	True
sbtabreact853	C00080 + C00014 + C00002 + C01573 <=> C00020 + C02872 + C00013	R03613		testGeneSymbol853	True
sbtabreact854	C00199 <=> C00231	R01529		testGeneSymbol854	True
sbtabreact855	C00251 <=> C00254	R01715		testGeneSymbol855	True
sbtabreact856	C00006 + C06007 <=> C00080 + C00005 + C14463	R05068		testGeneSymbol856	True
sbtabreact857	C00019 + C04506 <=> C00021 + C04748	R04496		testGeneSymbol857	False
sbtabreact858	C00001 + C06136 <=> C00124 + C06135	R05994		testGeneSymbol858	True
sbtabreact859	C00019 + C15527 <=> C00021 + C02463	R07238		testGeneSymbol859	True
sbtabreact860	C00006 + C00092 <=> C00080 + C00005 + C01236	R00835		testGeneSymbol860	True
sbtabreact861	C00007 + C00080 + C00004 + C04814 <=> C11509 + C00003 + C00001	R05733		testGeneSymbol861	True
sbtabreact862	C00129 + C00448 <=> C00353 + C00013	R02061		testGeneSymbol862	True
sbtabreact863	C00063 + C00085 <=> C00354 + C00112	R00767		testGeneSymbol863	True
sbtabreact864	C00026 + C00407 <=> C00025 + C00671	R02199		testGeneSymbol864	True
sbtabreact865	C05544 + C00007 + C00026 <=> C00067 + C00042 + C02188 + C00011	R09511		testGeneSymbol865	True
sbtabreact866	C00089 + C00001 <=> C00095 + C00031	R00801		testGeneSymbol866	False
sbtabreact867	C00665 + C00001 <=> C00009 + C05345	R02731		testGeneSymbol867	False
sbtabreact868	C00188 + C00080 + C00002 + C00288 <=> C20641 + C00001 + C00013	R10463		testGeneSymbol868	True
sbtabreact869	C00001 + C01236 <=> C00345	R02035		testGeneSymbol869	True
sbtabreact870	C00103 <=> C00668	R00959		testGeneSymbol870	True
sbtabreact871	C00003 + C00001 + C00084 <=> C00033 + C00080 + C00004	R00710		testGeneSymbol871	True
sbtabreact872	C00068 + C00084 <=> C05125	R00755		testGeneSymbol872	True
sbtabreact873	C00065 + C16636 + C00002 <=> C06481 + C00020 + C00013	R08218		testGeneSymbol873	False
sbtabreact874	C00475 + C00459 <=> C00055 + C00363	R02096		testGeneSymbol874	True
sbtabreact875	C00006 + C05749 <=> C00080 + C00005 + C05748	R04956		testGeneSymbol875	True
sbtabreact876	C04751 <=> C00011 + C03373	R04209		testGeneSymbol876	True
sbtabreact877	C00125 + C00390 <=> C00080 + C00126 + C00399	R02161		testGeneSymbol877	True
sbtabreact878	C00044 + C00001 <=> C18239 + C00013	R09394		testGeneSymbol878	True
sbtabreact879	C00010 + C03688 <=> C00054 + C00229	R01625		testGeneSymbol879	False
sbtabreact880	C00437 + C00026 <=> C00025 + C01250	R02283		testGeneSymbol880	True
sbtabreact881	C00064 + C00251 <=> C00022 + C00025 + C00108	R00986		testGeneSymbol881	True
sbtabreact882	C00164 + C00091 <=> C00332 + C00042	R00410		testGeneSymbol882	True
sbtabreact883	C00053 + C00001 <=> C00009 + C00224	R00508		testGeneSymbol883	False
sbtabreact884	C00006 + C01172 <=> C00080 + C00005 + C01236	R02736		testGeneSymbol884	False
sbtabreact885	C00015 + C00002 <=> C00008 + C00075	R00156		testGeneSymbol885	True
sbtabreact886	C01100 + C00026 <=> C01267 + C00025	R03243		testGeneSymbol886	True
sbtabreact887	C00461 + C00001 <=> C00033 + C00734	R02333		testGeneSymbol887	False
sbtabreact888	C00001 + C00013 <=> C00009	R00004		testGeneSymbol888	True
sbtabreact889	C01005 + C00026 <=> C03232 + C00025	R04173		testGeneSymbol889	True
sbtabreact890	C04911 + C00001 <=> C00124 + C04884	R06010		testGeneSymbol890	False
sbtabreact891	C15498 + C02090 <=> C01335 + C00001 + C03170	R08362		testGeneSymbol891	False
sbtabreact892	C00103 <=> C00092	R08639		testGeneSymbol892	True
sbtabreact893	C00534 + C00002 <=> C00008 + C00647	R02493		testGeneSymbol893	False
sbtabreact894	C00229 + C00024 <=> C00010 + C03939	R01624		testGeneSymbol894	True
sbtabreact895	C00343 + C00080 + C00005 <=> C00006 + C00342	R02016		testGeneSymbol895	False
sbtabreact896	C00299 + C00131 <=> C00105 + C00206	R01549		testGeneSymbol896	True
sbtabreact897	C00004 + C00996 <=> C00080 + C00999 + C00003	R00100		testGeneSymbol897	False
sbtabreact898	C04633 <=> C00001 + C05763	R04544		testGeneSymbol898	True
sbtabreact899	C00311 <=> C00001 + C00417	R01900		testGeneSymbol899	True
sbtabreact900	C16236 + C00019 + C17023 <=> C05198 + C00073 + C16237	R07767		testGeneSymbol900	True
sbtabreact901	C00624 + C00002 <=> C00008 + C04133	R02649		testGeneSymbol901	True
sbtabreact902	C14787 + C00051 <=> C14793	R07003		testGeneSymbol902	True
sbtabreact903	C03794 <=> C00020 + C00122	R01083		testGeneSymbol903	True
sbtabreact904	C00002 + C00120 <=> C05921 + C00013	R01074		testGeneSymbol904	True
sbtabreact905	C00042 + C15602 <=> C15603 + C00122	R02164		testGeneSymbol905	True
sbtabreact906	C00130 + C00003 + C00001 <=> C00655 + C00080 + C00004	R01130		testGeneSymbol906	True
sbtabreact907	C00094 + C00020 + C00016 <=> C00224 + C01352	R08553		testGeneSymbol907	True
sbtabreact908	C00655 + C00064 + C00002 + C00001 <=> C00020 + C00025 + C00013 + C00144	R01231		testGeneSymbol908	True
sbtabreact909	C00006 + C00143 <=> C00005 + C00445	R01220		testGeneSymbol909	True
sbtabreact910	C01271 <=> C00693 + C00001	R10208		testGeneSymbol910	True
sbtabreact911	C00003 + C15973 <=> C00080 + C00004 + C15972	R07618		testGeneSymbol911	True
sbtabreact912	C05404 + C00001 <=> C00124 + C05402	R06096		testGeneSymbol912	True
sbtabreact913	C00188 <=> C00014 + C00109	R00996		testGeneSymbol913	True
sbtabreact914	C20483 <=> C04899	R10281		testGeneSymbol914	True
sbtabreact915	C00044 + C00001 <=> C05922	R00428		testGeneSymbol915	True
sbtabreact916	C16736 + C15498 <=> C00069 + C15496 + C00001	R07180		testGeneSymbol916	True
sbtabreact917	C00022 + C00118 <=> C04294	R02721		testGeneSymbol917	True
sbtabreact918	C03479 + C00080 + C00002 <=> C00009 + C00008 + C00445	R02301		testGeneSymbol918	True
sbtabreact919	C00864 + C00002 <=> C03492 + C00008	R03018		testGeneSymbol919	True
sbtabreact920	C00001 + C00909 <=> C02165	R03057		testGeneSymbol920	True
sbtabreact921	C00002 + C00035 <=> C00008 + C00044	R00330		testGeneSymbol921	True
sbtabreact922	C03722 + C00001 <=> C04409	R04293		testGeneSymbol922	True
sbtabreact923	C00068 + C00002 <=> C00008 + C03028	R00616		testGeneSymbol923	False
sbtabreact924	C20482 <=> C04856	R10280		testGeneSymbol924	True
sbtabreact925	C01635 + C00041 + C00002 <=> C00020 + C00013 + C00886	R03038		testGeneSymbol925	False
sbtabreact926	C03090 + C00025 + C00013 <=> C00064 + C00001 + C00119	R01072		testGeneSymbol926	True
sbtabreact927	C00010 + C00003 + C00322 <=> C00080 + C00004 + C00527 + C00011	R01933		testGeneSymbol927	False
sbtabreact928	C04272 + C00006 <=> C00080 + C00005 + C04181	R04440		testGeneSymbol928	True
sbtabreact929	C01102 + C00001 <=> C00009 + C00188	R01466		testGeneSymbol929	True
sbtabreact930	C00002 + C00493 <=> C00008 + C03175	R02412		testGeneSymbol930	True
sbtabreact931	C00641 + C00040 <=> C00010 + C00422	R02251		testGeneSymbol931	False
sbtabreact932	C00002 + C00299 <=> C00105 + C00008	R00964		testGeneSymbol932	True
sbtabreact933	C00234 + C03838 <=> C04376 + C00101	R04325		testGeneSymbol933	True
sbtabreact934	C00415 + C00006 <=> C00080 + C00005 + C00504	R02236		testGeneSymbol934	True
sbtabreact935	C04677 + C00234 <=> C04734 + C00101	R04560		testGeneSymbol935	True
sbtabreact936	C00007 + C00030 + C07282 <=> C04679 + C00028 + C00001	R04437		testGeneSymbol936	True
sbtabreact937	C00003 + C05752 <=> C00080 + C00004 + C05751	R04958		testGeneSymbol937	True
sbtabreact938	C01209 + C05755 <=> C05756 + C00229 + C00011	R04963		testGeneSymbol938	True
sbtabreact939	C01653 + C00183 + C00002 <=> C02554 + C00020 + C00013	R03665		testGeneSymbol939	False
sbtabreact940	C05167 <=> C11823 + C00014	R06132		testGeneSymbol940	True
sbtabreact941	C00007 + C00030 + C05431 <=> C05432 + C00028 + C00001	R04800		testGeneSymbol941	True
sbtabreact942	C00064 + C00075 + C00002 + C00001 <=> C00009 + C00008 + C00063 + C00025	R00573		testGeneSymbol942	True
sbtabreact943	C00357 + C00001 <=> C00033 + C00352	R02059		testGeneSymbol943	True
sbtabreact944	C00129 + C00341 <=> C04145 + C00013	R09250		testGeneSymbol944	True
sbtabreact945	C01209 + C05745 <=> C05746 + C00229 + C00011	R04952		testGeneSymbol945	True
sbtabreact946	C00378 + C00002 <=> C00068 + C00020	R00619		testGeneSymbol946	True
sbtabreact947	C00092 <=> C00085	R00771		testGeneSymbol947	True
sbtabreact948	C04281 + C00003 + C00001 <=> C00080 + C05947 + C00004	R04444		testGeneSymbol948	True
sbtabreact949	C02320 + C00001 <=> C05729 + C00025	R03916		testGeneSymbol949	False
sbtabreact950	C05757 <=> C05758 + C00001	R04965		testGeneSymbol950	True
sbtabreact951	C00068 + C00231 <=> C13378 + C00118	R06861		testGeneSymbol951	True
sbtabreact952	C00092 + C00029 <=> C00689 + C00015	R06043		testGeneSymbol952	True
sbtabreact953	C00124 <=> C00984	R10619		testGeneSymbol953	True
sbtabreact954	C00154 + C02743 <=> C00010 + C17202	R10484		testGeneSymbol954	True
sbtabreact955	C00029 + C00003 + C00001 <=> C00080 + C00004 + C00167	R00286		testGeneSymbol955	True
sbtabreact956	C05764 + C00001 <=> C00249 + C00229	R01706		testGeneSymbol956	True
sbtabreact957	C00003 + C00311 <=> C00080 + C00004 + C00026 + C00011	R00709		testGeneSymbol957	True
sbtabreact958	C00059 <=> C00094 + C05359	R10202		testGeneSymbol958	True
sbtabreact959	C00158 <=> C00311	R01324		testGeneSymbol959	True
sbtabreact960	C00345 + C00006 <=> C00080 + C00199 + C00005 + C00011	R01528		testGeneSymbol960	False
sbtabreact961	C00044 + C00001 <=> C00058 + C01304 + C00013	R00425		testGeneSymbol961	True
sbtabreact962	C00001 + C00621 <=> C00009 + C00110	R01004		testGeneSymbol962	False
sbtabreact963	C00040 + C04253 <=> C04570 + C00605	R00392		testGeneSymbol963	True
sbtabreact964	C07299 + C00001 <=> C07300	R05793		testGeneSymbol964	True
sbtabreact965	C00001 + C00241 <=> C00014 + C00060	R06134		testGeneSymbol965	True
sbtabreact966	C03227 + C00001 <=> C00632 + C00041	R02668		testGeneSymbol966	True
sbtabreact967	C00006 + C00836 <=> C02934 + C00080 + C00005	R02978		testGeneSymbol967	True
sbtabreact968	C03451 + C00001 <=> C00256 + C00051	R01736		testGeneSymbol968	False
sbtabreact969	C00058 + C00003 <=> C00080 + C00004 + C00011	R00519		testGeneSymbol969	True
sbtabreact970	C00311 <=> C00042 + C00048	R00479		testGeneSymbol970	True
sbtabreact971	C03620 + C00001 <=> C00014 + C00060	R03909		testGeneSymbol971	True
sbtabreact972	C01079 + C00007 <=> C02191 + C00027	R03222		testGeneSymbol972	False
sbtabreact973	C04916 + C00064 <=> C04666 + C04677 + C00025	R04558		testGeneSymbol973	True
sbtabreact974	C00074 + C00361 <=> C00022 + C00286	R01858		testGeneSymbol974	False
sbtabreact975	C05379 <=> C00026 + C00011	R00268		testGeneSymbol975	True
sbtabreact976	C00002 + C00239 <=> C00008 + C00705	R01665		testGeneSymbol976	False
sbtabreact977	C00094 + C00125 + C00001 <=> C00080 + C00126 + C00059	R00528		testGeneSymbol977	False
sbtabreact978	C00141 + C00001 + C00143 <=> C00966 + C00101	R01226		testGeneSymbol978	True
sbtabreact979	C00091 + C15973 <=> C00010 + C16254	R02570		testGeneSymbol979	True
sbtabreact980	C00006 + C04619 <=> C00005 + C05753	R04534		testGeneSymbol980	True
sbtabreact981	C00275 <=> C00085	R00772		testGeneSymbol981	True
sbtabreact982	C00006 + C01157 <=> C00080 + C00005 + C04281	R03293		testGeneSymbol982	True
sbtabreact983	C00010 + C00163 + C00002 <=> C00020 + C00100 + C00013	R00925		testGeneSymbol983	True
sbtabreact984	C01107 + C00002 <=> C00008 + C01143	R03245		testGeneSymbol984	True
sbtabreact985	C00019 + C00080 <=> C01137 + C00011	R00178		testGeneSymbol985	True
sbtabreact986	C03023 + C00343 + C00001 <=> C00342 + C15653	R07607		testGeneSymbol986	True
sbtabreact987	C00001 + C05402 <=> C00031 + C00124	R06091		testGeneSymbol987	True
sbtabreact988	C00009 + C00008 + C00025 + C02282 <=> C00064 + C00002 + C00001 + C06112	R03905		testGeneSymbol988	True
sbtabreact989	C00019 + C01977 <=> C00021 + C04160	R00600		testGeneSymbol989	True
sbtabreact990	C00043 + C00110 <=> C00105 + C04500	R01007		testGeneSymbol990	True
sbtabreact991	C00655 + C00014 + C00002 <=> C00020 + C00013 + C00144	R01230		testGeneSymbol991	True
sbtabreact992	C04376 + C00064 + C00002 + C00001 <=> C00009 + C00008 + C04640 + C00025	R04463		testGeneSymbol992	True
sbtabreact993	C04911 + C00001 <=> C00124 + C04884	R04633		testGeneSymbol993	True
sbtabreact994	C00006 + C04281 + C00001 <=> C00080 + C05947 + C00005	R04445		testGeneSymbol994	True
sbtabreact995	C00019 + C00080 + C05359 + C01909 + C17023 <=> C05198 + C00073 + C00120	R01078		testGeneSymbol995	True
sbtabreact996	C00010 + C05983 <=> C00020 + C00100	R00926		testGeneSymbol996	True
sbtabreact997	C00001 + C00011 <=> C00080 + C00288	R10092		testGeneSymbol997	False
sbtabreact998	C05404 + C00001 <=> C00124 + C05402	R05549		testGeneSymbol998	False
sbtabreact999	C00080 + C00004 + C00143 <=> C00440 + C00003	R07168		testGeneSymbol999	False
sbtabreact1000	C00071 + C00003 + C00001 <=> C00080 + C00162 + C00004	R00631		testGeneSymbol1000	True
sbtabreact1001	C00416 + C00063 <=> C00269 + C00013	R01799		testGeneSymbol1001	True
sbtabreact1002	C01613 + C00001 <=> C00124 + C00492	R03634		testGeneSymbol1002	False
sbtabreact1003	C15522 <=> C00268 + C00001	R04734		testGeneSymbol1003	True
sbtabreact1004	C04302 <=> C01302	R03509		testGeneSymbol1004	True
sbtabreact1005	C06010 <=> C04181	R05071		testGeneSymbol1005	True
sbtabreact1006	C00370 + C00029 <=> C03641 + C00015	R02113		testGeneSymbol1006	True
sbtabreact1007	C00342 + C00015 <=> C00343 + C01346 + C00001	R02018		testGeneSymbol1007	False
sbtabreact1008	C00019 + C01977 <=> C00021 + C04157	R00597		testGeneSymbol1008	True
sbtabreact1009	C04751 + C00002 + C00049 <=> C00009 + C00008 + C04823	R04591		testGeneSymbol1009	True
sbtabreact1010	C04090 + C00001 <=> C00496 + C00145	R02418		testGeneSymbol1010	True
sbtabreact1011	C00009 + C00003 + C00118 <=> C00236 + C00080 + C00004	R01061		testGeneSymbol1011	True
sbtabreact1012	C00006 + C05761 <=> C05760 + C00080 + C00005	R04967		testGeneSymbol1012	True
sbtabreact1013	C00064 + C00002 + C00001 + C00049 <=> C00152 + C00020 + C00025 + C00013	R00578		testGeneSymbol1013	True
sbtabreact1014	C00006 + C00101 <=> C00080 + C00005 + C00504	R00940		testGeneSymbol1014	True
sbtabreact1015	C00195 + C00001 <=> C00319 + C00162	R01494		testGeneSymbol1015	True
sbtabreact1016	C01097 + C00063 <=> C03785 + C00112	R03237		testGeneSymbol1016	True
sbtabreact1017	C00006 + C04620 <=> C00080 + C00005 + C05750	R04536		testGeneSymbol1017	True
sbtabreact1018	C00001 + C04549 <=> C00009 + C01194	R03363		testGeneSymbol1018	False
sbtabreact1019	C00668 + C00029 <=> C00689 + C00015	R06226		testGeneSymbol1019	True
sbtabreact1020	C00083 + C00229 <=> C01209 + C00010	R01626		testGeneSymbol1020	True
sbtabreact1021	C00101 + C00003 <=> C00080 + C00004 + C00504	R00937		testGeneSymbol1021	True
sbtabreact1022	C01652 + C00078 + C00002 <=> C03512 + C00020 + C00013	R03664		testGeneSymbol1022	False
sbtabreact1023	C04006 + C00001 <=> C00009 + C00137	R01187		testGeneSymbol1023	True
sbtabreact1024	C00447 <=> C00279 + C00111	R01829		testGeneSymbol1024	True
sbtabreact1025	C01167 + C00001 <=> C00009 + C00585	R02585		testGeneSymbol1025	True
sbtabreact1026	C00014 + C00002 + C00288 <=> C00009 + C00008 + C00169	R07641		testGeneSymbol1026	True
sbtabreact1027	C00256 <=> C00546 + C00001	R09796		testGeneSymbol1027	True
sbtabreact1028	C00212 + C00002 <=> C00008 + C00020	R00185		testGeneSymbol1028	True
sbtabreact1029	C00286 + C00299 <=> C00105 + C00361	R01880		testGeneSymbol1029	True
sbtabreact1030	C00080 + C00005 + C00064 + C00026 <=> C00006 + C00025	R00114		testGeneSymbol1030	False
sbtabreact1031	C00003 + C05223 <=> C05758 + C00080 + C00004	R04724		testGeneSymbol1031	True
sbtabreact1032	C02218 + C00001 <=> C00022 + C00014	R08698		testGeneSymbol1032	True
sbtabreact1033	C00631 <=> C00197	R01518		testGeneSymbol1033	True
sbtabreact1034	C00080 + C00005 + C05535 <=> C00006 + C04076 + C11482	R04390		testGeneSymbol1034	False
sbtabreact1035	C00475 + C00075 <=> C00055 + C00015	R00516		testGeneSymbol1035	True
sbtabreact1036	C01651 + C00188 + C00002 <=> C00020 + C02992 + C00013	R03663		testGeneSymbol1036	False
sbtabreact1037	C00043 + C00110 <=> C00105 + C04500	R05969		testGeneSymbol1037	True
sbtabreact1038	C00357 <=> C04501	R08193		testGeneSymbol1038	True
sbtabreact1039	C03880 + C00001 <=> C03523 + C00066	R04238		testGeneSymbol1039	True
sbtabreact1040	C03263 + C00007 <=> C01079 + C00001 + C00011	R03220		testGeneSymbol1040	False
sbtabreact1041	C00065 <=> C00022 + C00014	R00220		testGeneSymbol1041	True
sbtabreact1042	C00422 + C00001 <=> C00641 + C00162	R02250		testGeneSymbol1042	False
sbtabreact1043	C04666 <=> C01267 + C00001	R03457		testGeneSymbol1043	True
sbtabreact1044	C05382 + C00118 <=> C00117 + C00231	R01641		testGeneSymbol1044	True
sbtabreact1045	C01290 + C00001 <=> C00124 + C01190	R03355		testGeneSymbol1045	False
sbtabreact1046	C00437 + C00025 <=> C00077 + C00624	R02282		testGeneSymbol1046	True
sbtabreact1047	C00075 + C04501 <=> C00043 + C00013	R00416		testGeneSymbol1047	True
sbtabreact1048	C00942 + C00001 <=> C00144	R01234		testGeneSymbol1048	False
sbtabreact1049	C04294 + C00002 <=> C00008 + C04327	R04448		testGeneSymbol1049	True
sbtabreact1050	C04640 + C00002 <=> C00009 + C00008 + C03373	R04208		testGeneSymbol1050	True
sbtabreact1051	C05662 + C00003 <=> C00080 + C00004 + C00011 + C00322	R01934		testGeneSymbol1051	True
sbtabreact1052	C00250 + C00002 <=> C00008 + C00018	R00174		testGeneSymbol1052	False
sbtabreact1053	C00001 + C05378 <=> C00009 + C05345	R04780		testGeneSymbol1053	False
sbtabreact1054	C01650 + C00065 + C00002 <=> C02553 + C00020 + C00013	R03662		testGeneSymbol1054	False
sbtabreact1055	C02225 <=> C00001 + C04225	R04424		testGeneSymbol1055	False
sbtabreact1056	C03428 + C00080 + C00005 <=> C00751 + C00006 + C00013	R02872		testGeneSymbol1056	True
sbtabreact1057	C00161 <=> C00071 + C00011	R00636		testGeneSymbol1057	True
sbtabreact1058	C00118 <=> C00111	R01015		testGeneSymbol1058	True
sbtabreact1059	C02504 <=> C02631 + C00001	R03968		testGeneSymbol1059	True
sbtabreact1060	C04145 + C00156 <=> C03885 + C00013	R07273		testGeneSymbol1060	True
sbtabreact1061	C00007 + C00080 + C00004 + C00077 <=> C00003 + C00001 + C20850	R10790		testGeneSymbol1061	True
sbtabreact1062	C00006 + C00014 + C00001 <=> C00080 + C00005 + C00088	R00789		testGeneSymbol1062	True
sbtabreact1063	C00022 <=> C00011 + C00084	R00224		testGeneSymbol1063	True
sbtabreact1064	C00114 + C00003 <=> C00080 + C00004 + C00576	R08557		testGeneSymbol1064	True
sbtabreact1065	C00390 + C00028 <=> C00030 + C00399	R02166		testGeneSymbol1065	True
sbtabreact1066	C00718 <=> C00369	R02110		testGeneSymbol1066	True
sbtabreact1067	C00665 + C00001 <=> C00009 + C00085	R00763		testGeneSymbol1067	True
sbtabreact1068	C03406 <=> C00122 + C00062	R01086		testGeneSymbol1068	True
sbtabreact1069	C00026 + C00001 + C00024 <=> C00010 + C01251	R00271		testGeneSymbol1069	True
sbtabreact1070	C00080 + C01417 + C00288 <=> C01563 + C00011	R03546		testGeneSymbol1070	False
sbtabreact1071	C00100 + C04253 <=> C00894 + C04570	R04432		testGeneSymbol1071	True
sbtabreact1072	C00079 <=> C00423 + C00014	R00697		testGeneSymbol1072	True
sbtabreact1073	C00020 + C00013 <=> C00147 + C00119	R00190		testGeneSymbol1073	True
sbtabreact1074	C00001 + C05402 <=> C00031 + C00124	R01101		testGeneSymbol1074	False
sbtabreact1075	C01785 + C00007 <=> C05309 + C00001	R00083		testGeneSymbol1075	True
sbtabreact1076	C00158 <=> C00001 + C00417	R01325		testGeneSymbol1076	True
sbtabreact1077	C00857 + C00014 + C00002 <=> C00020 + C00003 + C00013	R00189		testGeneSymbol1077	False
sbtabreact1078	C00006 + C00311 <=> C00080 + C00005 + C00026 + C00011	R00267		testGeneSymbol1078	True
sbtabreact1079	C00080 + C00005 + C00900 <=> C00006 + C04039	R03051		testGeneSymbol1079	False
sbtabreact1080	C05533 <=> C00011 + C00322	R01936		testGeneSymbol1080	False
sbtabreact1081	C00116 + C00002 <=> C00008 + C00093	R00847		testGeneSymbol1081	False
sbtabreact1082	C00001 + C00157 <=> C00162 + C00670	R01309		testGeneSymbol1082	True
sbtabreact1083	C05206 + C00019 <=> C00021 + C05320	R04718		testGeneSymbol1083	True
sbtabreact1084	C00002 + C00956 <=> C00013 + C05560	R03098		testGeneSymbol1084	False
sbtabreact1085	C00328 + C00001 <=> C00041 + C00108	R00987		testGeneSymbol1085	True
sbtabreact1086	C05560 + C11482 <=> C00020 + C05535	R04863		testGeneSymbol1086	False
